# #3543, 1/2/2003 15:30:00 ~ 4/18/2017 15:30:00
# Open, High, Low, Volume, Close
1405000,1424000,1395000,435485,1410000
1409000,1410000,1396000,245402,1406000
1423000,1425000,1411000,233228,1425000
1420000,1420000,1381000,342007,1386000
1365000,1381000,1353000,437785,1360000
1342000,1379000,1338000,301787,1373000
1367000,1374000,1351000,205549,1364000
1364000,1372000,1356000,204451,1372000
1375000,1377000,1363000,226580,1366000
1366000,1382000,1360000,229965,1367000
1380000,1383000,1360000,185449,1382000
1398000,1425000,1390000,347400,1418000
1438000,1442000,1414000,311303,1418000
1437000,1437000,1425000,203974,1436000
1417000,1433000,1417000,201983,1430000
1421000,1432000,1421000,268611,1430000
1440000,1447000,1436000,216865,1443000
1448000,1449000,1438000,147119,1438000
1450000,1457000,1445000,199231,1457000
1469000,1469000,1445000,155969,1450000
1460000,1468000,1454000,180063,1463000
1472000,1475000,1463000,155832,1472000
1475000,1489000,1454000,142247,1464000
1460000,1460000,1434000,240518,1455000
1464000,1464000,1436000,171450,1442000
1431000,1449000,1429000,178132,1449000
1450000,1452000,1433000,134204,1449000
1465000,1485000,1458000,224380,1482000
1490000,1490000,1478000,203650,1490000
1485000,1500000,1484000,208792,1500000
1498000,1502000,1465000,246452,1465000
1490000,1500000,1468000,222958,1500000
1492000,1502000,1489000,217313,1499000
1502000,1502000,1472000,159816,1485000
1498000,1498000,1449000,232847,1451000
1451000,1454000,1425000,254069,1437000
1411000,1428000,1407000,271861,1410000
1425000,1434000,1409000,170657,1428000
1440000,1466000,1436000,194071,1456000
1445000,1449000,1419000,184197,1419000
1455000,1455000,1424000,202206,1424000
1434000,1462000,1432000,166410,1462000
1470000,1476000,1465000,127102,1474000
1483000,1489000,1477000,163453,1489000
1473000,1487000,1464000,162777,1470000
1472000,1472000,1432000,178910,1440000
1441000,1456000,1431000,169351,1450000
1451000,1472000,1451000,130704,1465000
1458000,1479000,1455000,170059,1479000
1467000,1476000,1460000,185147,1470000
1480000,1494000,1479000,212804,1494000
1499000,1499000,1485000,126113,1494000
1500000,1503000,1467000,148023,1467000
1464000,1478000,1457000,136852,1461000
1450000,1453000,1431000,201665,1432000
1433000,1446000,1422000,192613,1440000
1454000,1454000,1428000,181010,1428000
1440000,1454000,1440000,134392,1454000
1441000,1451000,1431000,152937,1440000
1426000,1444000,1416000,206666,1420000
1396000,1410000,1396000,291737,1410000
1410000,1411000,1390000,195188,1390000
1391000,1404000,1383000,177724,1400000
1417000,1417000,1393000,147590,1395000
1405000,1410000,1394000,212452,1401000
1418000,1434000,1418000,199953,1427000
1413000,1427000,1413000,167946,1427000
1437000,1438000,1429000,212023,1433000
1430000,1432000,1415000,218596,1415000
1408000,1415000,1401000,244608,1408000
1410000,1411000,1395000,206689,1396000
1396000,1397000,1360000,335704,1372000
1348000,1355000,1302000,617253,1309000
1300000,1311000,1287000,526003,1296000
1303000,1320000,1296000,393286,1307000
1300000,1318000,1295000,373287,1304000
1300000,1304000,1287000,388809,1291000
1307000,1307000,1275000,409353,1275000
1275000,1286000,1272000,361707,1272000
1283000,1297000,1273000,326391,1295000
1297000,1330000,1290000,293931,1313000
1330000,1331000,1298000,232790,1299000
1300000,1310000,1293000,193938,1301000
1301000,1315000,1292000,253267,1292000
1305000,1319000,1296000,172946,1316000
1315000,1327000,1311000,151128,1324000
1314000,1328000,1312000,212766,1328000
1316000,1322000,1299000,204249,1299000
1300000,1318000,1291000,279010,1307000
1293000,1304000,1285000,266169,1292000
1273000,1293000,1273000,232020,1283000
1280000,1288000,1277000,330334,1280000
1286000,1288000,1271000,321830,1272000
1263000,1263000,1249000,319264,1249000
1245000,1255000,1234000,293599,1237000
1245000,1267000,1240000,267603,1259000
1275000,1279000,1263000,194726,1275000
1271000,1281000,1262000,153510,1277000
1281000,1315000,1272000,248726,1311000
1331000,1331000,1305000,198971,1307000
1300000,1320000,1290000,116058,1298000
1296000,1308000,1292000,123941,1301000
1292000,1306000,1280000,187067,1285000
1285000,1299000,1282000,117552,1295000
1300000,1300000,1280000,122225,1290000
1290000,1296000,1281000,175608,1286000
1333000,1333000,1300000,284786,1330000
1334000,1345000,1321000,145427,1328000
1332000,1340000,1326000,174598,1334000
1337000,1343000,1325000,248448,1342000
1335000,1342000,1330000,157554,1341000
1337000,1349000,1332000,273376,1349000
1336000,1340000,1321000,240757,1325000
1320000,1329000,1315000,152946,1315000
1335000,1341000,1330000,147077,1330000
1329000,1329000,1310000,170873,1326000
1339000,1339000,1329000,150913,1339000
1320000,1330000,1317000,172896,1320000
1320000,1327000,1309000,173761,1322000
1320000,1320000,1293000,250605,1294000
1294000,1313000,1290000,231491,1290000
1270000,1285000,1270000,215450,1275000
1275000,1276000,1258000,175190,1266000
1270000,1283000,1266000,202568,1278000
1280000,1285000,1268000,151152,1269000
1270000,1272000,1262000,116449,1262000
1269000,1273000,1262000,158403,1273000
1260000,1274000,1259000,140460,1273000
1269000,1270000,1241000,271159,1247000
1269000,1290000,1248000,344853,1285000
1290000,1333000,1285000,408861,1333000
1320000,1338000,1320000,212358,1335000
1345000,1345000,1322000,263956,1343000
1345000,1345000,1331000,188505,1339000
1350000,1357000,1343000,261353,1357000
1351000,1395000,1351000,379847,1390000
1377000,1397000,1377000,237503,1380000
1397000,1397000,1374000,214199,1397000
1387000,1399000,1375000,211705,1394000
1394000,1395000,1364000,319538,1371000
1369000,1380000,1360000,198164,1380000
1362000,1368000,1359000,210119,1365000
1365000,1386000,1365000,184003,1370000
1386000,1387000,1369000,217282,1370000
1370000,1392000,1363000,184216,1380000
1376000,1380000,1366000,144637,1370000
1370000,1379000,1370000,155164,1378000
1379000,1386000,1375000,63681,1380000
1374000,1384000,1371000,121524,1375000
1394000,1395000,1382000,188868,1389000
1409000,1409000,1399000,209530,1407000
1420000,1428000,1398000,303875,1399000
1404000,1406000,1382000,188408,1388000
1389000,1395000,1351000,217646,1360000
1380000,1381000,1326000,300427,1343000
1354000,1359000,1344000,274613,1346000
1350000,1356000,1340000,282384,1344000
1355000,1355000,1344000,268937,1350000
1356000,1358000,1326000,262749,1335000
1336000,1395000,1332000,318059,1388000
1388000,1425000,1388000,241902,1400000
1409000,1415000,1401000,220222,1415000
1414000,1419000,1403000,134506,1410000
1400000,1437000,1399000,285763,1428000
1428000,1450000,1408000,324514,1448000
1445000,1454000,1435000,260511,1451000
1435000,1450000,1435000,171848,1441000
1441000,1448000,1426000,190550,1426000
1405000,1428000,1405000,170007,1428000
1420000,1432000,1415000,74164,1422000
1417000,1423000,1403000,94845,1407000
1419000,1435000,1409000,163422,1433000
1450000,1465000,1440000,247739,1460000
1470000,1482000,1443000,308192,1443000
1443000,1458000,1439000,143857,1455000
1484000,1495000,1465000,333557,1470000
1466000,1480000,1450000,259209,1457000
1470000,1473000,1402000,440411,1409000
1421000,1438000,1405000,169979,1436000
1412000,1430000,1412000,165436,1422000
1430000,1430000,1401000,250937,1413000
1402000,1404000,1363000,370097,1367000
1380000,1382000,1362000,289873,1374000
1360000,1378000,1351000,225971,1374000
1373000,1376000,1356000,215254,1358000
1345000,1349000,1320000,432774,1323000
1330000,1330000,1296000,443885,1301000
1321000,1332000,1316000,234653,1322000
1340000,1354000,1332000,234769,1345000
1330000,1333000,1318000,202653,1320000
1309000,1343000,1307000,237442,1325000
1307000,1319000,1306000,173942,1311000
1310000,1324000,1309000,163551,1322000
1308000,1314000,1301000,171020,1310000
1317000,1331000,1306000,216132,1330000
1336000,1336000,1316000,150409,1318000
1322000,1326000,1303000,118595,1306000
1291000,1301000,1290000,170513,1292000
1294000,1319000,1287000,240615,1295000
1287000,1308000,1283000,228341,1308000
1308000,1311000,1302000,175227,1306000
1300000,1302000,1282000,214869,1284000
1298000,1300000,1286000,141275,1286000
1300000,1323000,1297000,238572,1320000
1313000,1323000,1311000,181903,1321000
1326000,1335000,1320000,214276,1330000
1315000,1343000,1314000,194732,1343000
1349000,1360000,1343000,161154,1353000
1348000,1358000,1345000,123362,1348000
1354000,1357000,1335000,128003,1338000
1350000,1358000,1331000,160111,1355000
1346000,1355000,1335000,166697,1355000
1355000,1367000,1344000,172552,1358000
1355000,1388000,1353000,255168,1386000
1388000,1408000,1374000,346017,1395000
1374000,1385000,1336000,484184,1343000
1305000,1328000,1292000,551428,1292000
1300000,1317000,1291000,238315,1317000
1301000,1321000,1300000,172113,1316000
1306000,1316000,1295000,214939,1300000
1300000,1302000,1285000,184976,1290000
1284000,1285000,1248000,393006,1250000
1275000,1282000,1257000,306308,1270000
1270000,1294000,1262000,179319,1266000
1275000,1275000,1248000,254690,1264000
1274000,1282000,1254000,204628,1261000
1279000,1280000,1250000,208979,1250000
1264000,1273000,1253000,193249,1254000
1264000,1271000,1251000,187481,1261000
1255000,1261000,1231000,339029,1235000
1245000,1247000,1235000,163446,1247000
1231000,1231000,1221000,225130,1228000
1235000,1235000,1221000,210681,1222000
1223000,1237000,1222000,241402,1230000
1258000,1258000,1236000,191394,1242000
1238000,1238000,1228000,286601,1234000
1236000,1237000,1224000,107116,1226000
1221000,1225000,1194000,314024,1194000
1200000,1200000,1180000,401877,1189000
1210000,1216000,1202000,236799,1210000
1215000,1216000,1195000,209951,1201000
1200000,1207000,1192000,434149,1192000
1200000,1208000,1200000,204085,1201000
1207000,1208000,1196000,139851,1200000
1208000,1215000,1201000,135477,1206000
1207000,1226000,1207000,141127,1226000
1230000,1230000,1204000,188976,1210000
1223000,1223000,1206000,253469,1210000
1204000,1204000,1180000,319837,1188000
1178000,1185000,1161000,388174,1161000
1152000,1161000,1141000,311004,1150000
1162000,1166000,1147000,312455,1156000
1152000,1185000,1148000,247410,1185000
1193000,1200000,1170000,183467,1195000
1185000,1188000,1165000,232470,1184000
1174000,1183000,1156000,219528,1156000
1165000,1165000,1141000,248615,1141000
1145000,1156000,1138000,210766,1151000
1162000,1186000,1162000,191688,1162000
1142000,1151000,1124000,292028,1130000
1100000,1114000,1099000,435973,1105000
1082000,1127000,1078000,225426,1108000
1127000,1146000,1120000,331046,1127000
1128000,1145000,1120000,280423,1125000
1116000,1121000,1104000,253583,1115000
1106000,1115000,1087000,307831,1089000
1115000,1117000,1101000,188477,1106000
1094000,1100000,1081000,234382,1083000
1097000,1104000,1090000,218717,1104000
1113000,1113000,1090000,167028,1094000
1103000,1112000,1092000,154398,1112000
1101000,1111000,1087000,167371,1095000
1090000,1100000,1086000,124555,1091000
1100000,1130000,1090000,270610,1130000
1129000,1183000,1115000,485261,1181000
1198000,1250000,1185000,723729,1244000
1250000,1252000,1216000,263940,1235000
1219000,1242000,1205000,237045,1217000
1215000,1225000,1194000,187182,1202000
1198000,1210000,1193000,168497,1204000
1218000,1218000,1195000,107688,1206000
1226000,1269000,1222000,352318,1268000
1255000,1261000,1227000,223970,1231000
1231000,1234000,1219000,181449,1230000
1228000,1232000,1199000,230151,1200000
1201000,1201000,1180000,180992,1194000
1190000,1220000,1182000,190967,1205000
1220000,1227000,1215000,202657,1220000
1238000,1238000,1212000,211706,1218000
1206000,1220000,1206000,114872,1210000
1219000,1226000,1217000,183372,1223000
1247000,1248000,1210000,204444,1220000
1224000,1224000,1190000,348025,1190000
1190000,1211000,1182000,222634,1201000
1273000,1301000,1264000,843167,1264000
1295000,1296000,1274000,193564,1287000
1294000,1298000,1287000,256399,1295000
1295000,1295000,1266000,179222,1295000
1300000,1301000,1295000,176584,1298000
1302000,1303000,1298000,174845,1300000
1314000,1314000,1300000,94308,1302000
1303000,1321000,1302000,157879,1319000
1319000,1357000,1319000,269539,1349000
1346000,1346000,1317000,304944,1317000
1317000,1319000,1294000,401712,1305000
1303000,1304000,1274000,286304,1286000
1280000,1280000,1260000,284495,1273000
1270000,1289000,1268000,253907,1279000
1279000,1283000,1253000,250041,1266000
1266000,1279000,1252000,234196,1266000
1294000,1328000,1287000,292899,1328000
1345000,1347000,1318000,345741,1345000
1346000,1349000,1337000,213719,1339000
1339000,1343000,1339000,114026,1343000
1343000,1355000,1343000,226092,1352000
1345000,1347000,1329000,192508,1329000
1330000,1335000,1321000,211811,1327000
1340000,1340000,1327000,159886,1330000
1336000,1336000,1313000,201983,1333000
1315000,1317000,1288000,304365,1295000
1294000,1311000,1282000,283314,1307000
1339000,1339000,1310000,248432,1314000
1314000,1322000,1314000,166024,1314000
1313000,1319000,1301000,154351,1316000
1314000,1340000,1300000,240620,1339000
1339000,1355000,1335000,283081,1345000
1345000,1349000,1329000,246886,1334000
1334000,1334000,1313000,265856,1316000
1329000,1349000,1320000,132117,1343000
1350000,1372000,1345000,263665,1372000
1367000,1395000,1360000,296517,1395000
1398000,1399000,1378000,321030,1378000
1400000,1400000,1377000,254907,1386000
1375000,1395000,1364000,202924,1389000
1375000,1400000,1374000,198957,1400000
1386000,1390000,1374000,181784,1378000
1368000,1395000,1357000,253794,1360000
1360000,1377000,1360000,290431,1365000
1365000,1377000,1356000,197682,1368000
1380000,1380000,1359000,113050,1366000
1375000,1381000,1359000,185927,1359000
1359000,1369000,1346000,127415,1358000
1346000,1374000,1336000,154037,1372000
1360000,1399000,1357000,173539,1395000
1400000,1400000,1377000,130122,1378000
1374000,1374000,1354000,195578,1355000
1340000,1358000,1331000,211969,1344000
1360000,1361000,1345000,129733,1361000
1368000,1374000,1361000,122448,1374000
1374000,1377000,1364000,109601,1377000
1378000,1390000,1366000,303059,1367000
1385000,1389000,1364000,190630,1367000
1380000,1385000,1373000,161395,1379000
1379000,1380000,1368000,145978,1375000
1375000,1376000,1357000,251997,1357000
1375000,1423000,1367000,425208,1423000
1435000,1437000,1406000,251018,1418000
1411000,1440000,1410000,231146,1437000
1439000,1443000,1417000,191913,1422000
1414000,1449000,1406000,234312,1442000
1440000,1440000,1420000,141407,1420000
1434000,1443000,1420000,174618,1421000
1419000,1479000,1418000,407194,1474000
1460000,1473000,1447000,365442,1447000
1461000,1479000,1455000,181823,1457000
1458000,1487000,1455000,179303,1470000
1470000,1500000,1460000,272124,1497000
1496000,1506000,1486000,243666,1503000
1510000,1510000,1470000,247559,1470000
1475000,1480000,1460000,242525,1464000
1462000,1474000,1458000,154858,1467000
1455000,1478000,1455000,171267,1476000
1487000,1488000,1472000,180093,1485000
1450000,1456000,1421000,411450,1421000
1415000,1448000,1415000,310159,1421000
1425000,1434000,1412000,146025,1428000
1449000,1452000,1430000,196149,1441000
1437000,1437000,1420000,143996,1423000
1434000,1440000,1423000,134403,1434000
1434000,1440000,1420000,122227,1434000
1443000,1490000,1435000,209848,1470000
1478000,1485000,1462000,186226,1462000
1470000,1485000,1460000,153728,1479000
1470000,1489000,1470000,169552,1483000
1480000,1494000,1478000,188420,1490000
1479000,1491000,1468000,203599,1479000
1485000,1485000,1465000,188257,1474000
1460000,1470000,1427000,269985,1446000
1462000,1477000,1447000,209588,1477000
1477000,1478000,1447000,198920,1450000
1446000,1448000,1423000,244792,1430000
1421000,1445000,1420000,236011,1444000
1444000,1473000,1436000,252671,1461000
1470000,1470000,1440000,184422,1451000
1449000,1455000,1400000,379744,1410000
1410000,1411000,1375000,329573,1395000
1390000,1400000,1359000,312394,1366000
1367000,1394000,1364000,217050,1385000
1385000,1418000,1379000,352409,1410000
1407000,1423000,1397000,160479,1400000
1390000,1391000,1356000,264689,1362000
1362000,1375000,1354000,192100,1370000
1366000,1370000,1338000,188063,1338000
1360000,1360000,1336000,190643,1336000
1345000,1353000,1324000,212069,1331000
1349000,1349000,1326000,196668,1333000
1341000,1343000,1328000,168743,1340000
1355000,1356000,1321000,177644,1326000
1335000,1335000,1309000,181137,1320000
1321000,1355000,1307000,173093,1338000
1349000,1370000,1341000,205133,1366000
1371000,1372000,1344000,144012,1352000
1353000,1353000,1335000,163630,1350000
1366000,1369000,1336000,193453,1362000
1360000,1366000,1313000,340833,1314000
1317000,1321000,1301000,294025,1309000
1320000,1321000,1297000,336489,1307000
1300000,1301000,1288000,197323,1291000
1300000,1303000,1288000,174332,1303000
1303000,1316000,1265000,232650,1273000
1315000,1341000,1305000,387249,1337000
1325000,1355000,1320000,191117,1341000
1345000,1347000,1313000,197010,1314000
1300000,1310000,1268000,272092,1282000
1282000,1294000,1262000,249342,1262000
1263000,1274000,1253000,304790,1257000
1278000,1287000,1264000,214484,1277000
1255000,1274000,1255000,124242,1270000
1270000,1274000,1245000,254579,1255000
1250000,1266000,1240000,188735,1254000
1259000,1279000,1251000,153150,1265000
1266000,1278000,1260000,140114,1266000
1291000,1296000,1276000,124510,1281000
1309000,1328000,1291000,201743,1321000
1300000,1311000,1291000,195381,1302000
1290000,1303000,1269000,202288,1269000
1252000,1290000,1252000,206209,1278000
1269000,1285000,1256000,229023,1281000
1276000,1285000,1266000,197016,1268000
1268000,1302000,1259000,161559,1295000
1286000,1304000,1285000,151264,1299000
1287000,1294000,1267000,137705,1268000
1253000,1260000,1223000,195947,1230000
1220000,1259000,1220000,236882,1240000
1240000,1251000,1232000,215303,1239000
1230000,1265000,1226000,273889,1265000
1257000,1266000,1248000,174652,1259000
1250000,1266000,1266000,153144,1266000
1265000,1270000,1221000,367936,1225000
1225000,1238000,1224000,166863,1235000
1223000,1287000,1223000,217793,1282000
1300000,1311000,1278000,296710,1305000
1291000,1304000,1273000,127872,1275000
1275000,1277000,1247000,193474,1263000
1244000,1260000,1235000,266557,1253000
1244000,1253000,1234000,198639,1234000
1227000,1238000,1224000,194869,1229000
1229000,1247000,1228000,198204,1230000
1224000,1251000,1219000,252036,1230000
1250000,1275000,1231000,272169,1263000
1258000,1260000,1215000,307189,1215000
1220000,1222000,1175000,370146,1185000
1184000,1184000,1166000,190332,1175000
1175000,1187000,1170000,188260,1182000
1182000,1182000,1158000,248883,1159000
1155000,1156000,1115000,400091,1115000
1120000,1137000,1115000,254834,1136000
1140000,1142000,1130000,114013,1141000
1151000,1179000,1148000,228498,1157000
1150000,1164000,1140000,222497,1154000
1153000,1153000,1138000,149454,1140000
1140000,1141000,1104000,225734,1104000
1118000,1141000,1117000,223321,1131000
1169000,1176000,1141000,400088,1154000
1163000,1171000,1130000,215507,1139000
1099000,1128000,1096000,405850,1101000
1088000,1115000,1033000,445868,1079000
1079000,1107000,1067000,389313,1079000
1068000,1074000,1050000,552568,1067000
1082000,1086000,1063000,491893,1067000
1086000,1086000,1073000,458340,1081000
1071000,1089000,1052000,406006,1089000
1089000,1098000,1081000,237062,1085000
1069000,1095000,1065000,312121,1090000
1102000,1123000,1093000,303343,1122000
1144000,1144000,1118000,249642,1129000
1129000,1129000,1105000,190922,1112000
1113000,1136000,1106000,181352,1131000
1146000,1147000,1136000,235189,1147000
1130000,1139000,1118000,356879,1134000
1126000,1133000,1115000,201720,1115000
1120000,1124000,1110000,164129,1124000
1114000,1128000,1113000,212880,1123000
1121000,1157000,1121000,338783,1152000
1153000,1157000,1144000,253091,1157000
1145000,1192000,1135000,421097,1190000
1163000,1173000,1150000,196809,1150000
1143000,1150000,1130000,246705,1145000
1144000,1144000,1125000,195174,1131000
1126000,1135000,1125000,131384,1126000
1120000,1125000,1109000,187315,1112000
1100000,1134000,1090000,354069,1134000
1140000,1145000,1121000,229173,1134000
1112000,1133000,1112000,247859,1119000
1119000,1131000,1115000,210583,1115000
1130000,1155000,1127000,371835,1151000
1198000,1252000,1186000,795678,1251000
1250000,1279000,1250000,500566,1270000
1260000,1263000,1247000,301807,1260000
1260000,1272000,1248000,195273,1252000
1248000,1260000,1237000,174719,1254000
1244000,1282000,1243000,243476,1269000
1265000,1269000,1259000,141898,1265000
1257000,1265000,1249000,116290,1256000
1260000,1273000,1256000,137788,1266000
1265000,1282000,1259000,138655,1270000
1280000,1295000,1269000,229326,1280000
1300000,1300000,1278000,252105,1289000
1298000,1298000,1272000,151996,1292000
1282000,1299000,1281000,131144,1298000
1294000,1308000,1291000,257374,1308000
1330000,1392000,1324000,622336,1325000
1345000,1390000,1341000,498776,1372000
1385000,1393000,1374000,365104,1383000
1381000,1381000,1350000,297175,1352000
1352000,1361000,1326000,277186,1330000
1330000,1354000,1330000,172775,1342000
1343000,1348000,1330000,157598,1338000
1338000,1344000,1321000,185338,1344000
1336000,1341000,1314000,197158,1321000
1321000,1345000,1321000,140397,1333000
1333000,1334000,1317000,155706,1317000
1317000,1317000,1300000,177420,1300000
1291000,1291000,1263000,182835,1263000
1275000,1290000,1270000,185552,1270000
1272000,1290000,1272000,167268,1281000
1290000,1290000,1271000,189902,1289000
1289000,1296000,1278000,168704,1285000
1285000,1302000,1281000,197422,1282000
1282000,1305000,1282000,152433,1299000
1300000,1310000,1299000,142575,1299000
1299000,1340000,1299000,181523,1335000
1345000,1349000,1327000,169669,1327000
1325000,1325000,1284000,515530,1284000
1294000,1322000,1288000,234107,1321000
1321000,1322000,1294000,226795,1300000
1295000,1297000,1286000,166359,1290000
1275000,1280000,1267000,189638,1269000
1269000,1275000,1262000,195237,1262000
1262000,1272000,1262000,133328,1262000
1262000,1275000,1262000,181328,1263000
1263000,1293000,1263000,302978,1283000
1283000,1295000,1272000,204812,1284000
1273000,1273000,1255000,222512,1261000
1261000,1280000,1260000,175253,1277000
1278000,1310000,1278000,207688,1299000
1301000,1308000,1275000,167390,1290000
1265000,1288000,1264000,167721,1278000
1278000,1285000,1261000,157354,1280000
1280000,1292000,1267000,203938,1292000
1292000,1299000,1282000,162043,1295000
1295000,1300000,1285000,151322,1285000
1285000,1289000,1266000,225997,1266000
1265000,1266000,1241000,231802,1254000
1260000,1272000,1254000,203349,1260000
1260000,1260000,1205000,304050,1205000
1202000,1218000,1186000,207947,1208000
1208000,1208000,1168000,359895,1175000
1166000,1183000,1151000,268857,1163000
1163000,1186000,1163000,244350,1171000
1156000,1166000,1146000,239778,1152000
1148000,1166000,1144000,184311,1146000
1153000,1159000,1148000,142672,1148000
1131000,1142000,1131000,207140,1138000
1140000,1152000,1124000,208712,1132000
1088000,1133000,1088000,320007,1126000
1128000,1171000,1128000,205804,1171000
1160000,1160000,1132000,165796,1138000
1133000,1155000,1125000,181968,1131000
1145000,1168000,1145000,146591,1168000
1172000,1176000,1156000,159769,1162000
1155000,1157000,1136000,151638,1137000
1126000,1175000,1126000,273707,1175000
1164000,1168000,1139000,314154,1145000
1140000,1150000,1116000,426238,1150000
1152000,1163000,1151000,258194,1163000
1161000,1166000,1147000,165420,1156000
1150000,1152000,1137000,174381,1146000
1150000,1161000,1148000,236429,1156000
1156000,1169000,1156000,183280,1164000
1118000,1137000,1118000,304899,1130000
1130000,1151000,1122000,254115,1130000
1154000,1160000,1144000,182471,1154000
1158000,1179000,1157000,179087,1168000
1179000,1201000,1169000,245929,1185000
1203000,1203000,1178000,211795,1187000
1187000,1195000,1174000,175889,1190000
1190000,1192000,1166000,174075,1175000
1179000,1189000,1173000,147578,1181000
1178000,1179000,1161000,140407,1172000
1172000,1187000,1172000,128321,1179000
1180000,1187000,1172000,176906,1172000
1179000,1194000,1176000,274128,1178000
1200000,1207000,1196000,236268,1197000
1213000,1220000,1202000,214465,1220000
1220000,1228000,1202000,197025,1215000
1220000,1231000,1215000,129415,1223000
1223000,1224000,1186000,215375,1192000
1188000,1199000,1177000,172895,1194000
1208000,1236000,1201000,282003,1225000
1225000,1253000,1216000,244805,1249000
1267000,1273000,1249000,216712,1255000
1255000,1264000,1246000,167592,1253000
1256000,1263000,1253000,137200,1256000
1265000,1296000,1257000,246423,1263000
1278000,1278000,1263000,223079,1273000
1274000,1279000,1258000,181112,1267000
1267000,1279000,1262000,194670,1269000
1269000,1279000,1262000,173910,1279000
1279000,1290000,1266000,217847,1282000
1283000,1290000,1278000,142531,1288000
1288000,1300000,1288000,120620,1294000
1294000,1300000,1285000,172134,1290000
1310000,1321000,1302000,266898,1308000
1306000,1314000,1298000,298873,1312000
1299000,1309000,1271000,263464,1279000
1279000,1305000,1279000,181840,1305000
1299000,1299000,1260000,235930,1260000
1269000,1291000,1268000,182794,1285000
1300000,1300000,1258000,258607,1269000
1269000,1269000,1240000,251392,1246000
1246000,1271000,1246000,119708,1266000
1270000,1281000,1266000,133984,1275000
1300000,1302000,1289000,331967,1300000
1309000,1310000,1290000,136509,1300000
1295000,1305000,1292000,128393,1299000
1294000,1296000,1283000,144223,1288000
1282000,1300000,1282000,146370,1299000
1300000,1301000,1288000,144720,1294000
1294000,1294000,1277000,114363,1280000
1285000,1285000,1271000,91779,1281000
1285000,1305000,1283000,158517,1296000
1294000,1300000,1286000,164705,1300000
1300000,1300000,1261000,278697,1265000
1260000,1267000,1242000,292558,1245000
1247000,1262000,1245000,140121,1250000
1267000,1270000,1256000,157791,1261000
1272000,1290000,1262000,277351,1290000
1290000,1300000,1285000,273071,1299000
1299000,1300000,1288000,167075,1296000
1296000,1299000,1287000,173956,1292000
1292000,1292000,1275000,151283,1281000
1281000,1281000,1251000,244629,1253000
1253000,1263000,1247000,232580,1248000
1249000,1265000,1249000,181240,1264000
1264000,1271000,1255000,173857,1268000
1268000,1277000,1266000,184093,1270000
1270000,1280000,1269000,159126,1269000
1269000,1286000,1269000,160641,1286000
1286000,1289000,1268000,191292,1271000
1283000,1298000,1274000,236950,1295000
1299000,1303000,1295000,231666,1296000
1300000,1301000,1273000,261902,1282000
1297000,1297000,1274000,204641,1280000
1280000,1300000,1268000,1198180,1292000
1298000,1341000,1295000,464371,1333000
1350000,1372000,1346000,472853,1365000
1370000,1379000,1364000,310428,1377000
1386000,1402000,1380000,459213,1398000
1419000,1419000,1389000,346942,1406000
1408000,1430000,1406000,512553,1430000
1424000,1425000,1404000,289005,1406000
1396000,1396000,1362000,290039,1371000
1371000,1386000,1369000,243251,1380000
1385000,1416000,1383000,301979,1413000
1413000,1417000,1395000,288743,1409000
1410000,1435000,1410000,328256,1426000
1427000,1448000,1426000,268408,1431000
1432000,1449000,1426000,193560,1448000
1446000,1450000,1431000,177102,1445000
1444000,1445000,1427000,224121,1430000
1445000,1445000,1360000,408920,1400000
1400000,1405000,1385000,236573,1398000
1390000,1404000,1379000,213829,1399000
1408000,1412000,1391000,208090,1396000
1408000,1445000,1397000,272883,1425000
1427000,1479000,1427000,286582,1466000
1464000,1474000,1451000,156639,1466000
1466000,1475000,1462000,155389,1469000
1447000,1452000,1412000,320468,1421000
1421000,1450000,1416000,226202,1450000
1450000,1475000,1449000,246773,1460000
1460000,1500000,1460000,268606,1489000
1499000,1505000,1460000,219428,1464000
1496000,1496000,1463000,197935,1481000
1481000,1500000,1476000,247548,1500000
1500000,1522000,1486000,231690,1518000
1518000,1533000,1500000,218383,1533000
1528000,1540000,1522000,202089,1533000
1533000,1542000,1524000,154984,1540000
1540000,1547000,1537000,158995,1543000
1506000,1528000,1506000,164934,1516000
1500000,1523000,1495000,151458,1502000
1500000,1531000,1498000,144285,1530000
1512000,1529000,1512000,126635,1527000
1533000,1536000,1498000,188934,1507000
1520000,1557000,1511000,298564,1539000
1569000,1580000,1560000,222125,1568000
1568000,1568000,1546000,166191,1548000
1548000,1548000,1517000,149927,1517000
1519000,1533000,1517000,139981,1517000
1529000,1564000,1525000,137787,1561000
1566000,1575000,1556000,206415,1569000
1574000,1579000,1557000,174736,1567000
1567000,1570000,1534000,241083,1541000
1541000,1559000,1526000,206875,1559000
1559000,1570000,1544000,205237,1545000
1545000,1576000,1545000,213905,1568000
1569000,1570000,1551000,136973,1566000
1567000,1644000,1566000,356783,1640000
1638000,1675000,1636000,305169,1675000
1674000,1692000,1659000,251660,1665000
1665000,1694000,1657000,218436,1687000
1680000,1682000,1636000,317292,1653000
1630000,1659000,1622000,282298,1639000
1606000,1623000,1603000,240315,1612000
1602000,1640000,1597000,176287,1640000
1647000,1671000,1633000,156818,1645000
1641000,1641000,1611000,408787,1620000
1583000,1588000,1563000,374540,1587000
1595000,1613000,1588000,161305,1597000
1590000,1615000,1585000,166892,1606000
1607000,1645000,1597000,153116,1643000
1648000,1652000,1621000,190676,1621000
