#=SORT(GOOGLEFINANCE("KRX:KOSPI200", "all", DATE(2003,1,1), DATE(2017,3,31), "DAILY"), 1, FALSE)
# Open,High,Low,Close => 3531
259.65,260.59,259.52,259.7
259.02,260.04,258.62,260.01
259.42,261.21,258.64,260.36
261.55,263,260.72,262.97
263.19,263.27,262.47,263.12
262.88,262.94,261.64,261.98
263.01,263.61,262.66,263.2
263.83,264.55,263.34,263.74
263.15,263.88,262.83,263.73
264.24,268.91,264.18,268.15
268.48,269.95,267.93,269.95
268.34,268.68,267.66,267.91
267.71,268.53,265.37,266.15
266.65,268.53,266.33,267.37
267.64,267.96,265.37,267.08
269.3,270.01,266.39,267.7
266.45,267.35,266.18,266.52
266.77,267.84,265.53,267.12
267.79,268.25,266.24,267.3
268.65,269.04,267.28,268.15
269.15,271.21,268.47,270.48
269.61,270,268.09,268.09
269.16,269.97,268.87,269.56
269.63,271.25,268.01,268.49
269.1,269.62,267.37,268.85
270.65,271.08,268.75,269.49
269.52,269.68,268.51,268.97
268.51,268.56,265.76,267.72
267.99,268.91,267.21,267.69
269.04,269.72,268.43,268.66
268.48,268.85,267.88,268.81
268.82,269.34,267.05,267.9
267.64,269.47,267.06,268.81
269.48,270.22,268.32,268.93
267.6,269.02,267.6,268.84
269.41,269.92,268.57,269.73
269.9,273.13,269.7,272.11
272.61,273.15,271.96,272.85
272.61,273.18,272.18,272.89
272.61,272.84,269.76,270.38
270.35,270.62,268.72,268.97
269.27,270.62,269.1,270.06
272.14,273.34,271.35,272.65
271.03,271.48,268.77,269.77
269.07,270.74,268.36,270.41
270.22,272.45,269.96,271.87
271.65,273.21,271.32,272.29
272.73,272.97,271.56,271.62
271.08,273,270.24,272.29
273.03,276.25,272.79,275.41
276.8,278.2,276.51,277.89
276.91,278.22,276.78,277.89
280.99,281.35,279.26,280.11
280.02,281.95,279.65,281.86
281.08,281.16,280,280.75
281.54,284.4,281.23,283.84
281.07,282.66,280.85,282.63
283.29,284.38,282.58,282.81
282.66,284,281.49,282.31
281.1,281.79,279.98,280.36
281.85,282.24,280.5,281.25
282.52,282.54,281.27,281.86
282.44,283.11,280.95,281.66
282.03,282.09,280.63,280.64
